defined_class	defined_class_label	participant	participant_label
http://purl.obolibrary.org/obo/GO_0043451	alkene catabolic process	http://purl.obolibrary.org/obo/CHEBI_32878	alkene
http://purl.obolibrary.org/obo/GO_0043454	alkyne catabolic process	http://purl.obolibrary.org/obo/CHEBI_22339	alkyne
http://purl.obolibrary.org/obo/GO_1901832	all-trans-neoxanthin catabolic process	http://purl.obolibrary.org/obo/CHEBI_32446	all-trans-neoxanthin
http://purl.obolibrary.org/obo/GO_0000256	allantoin catabolic process	http://purl.obolibrary.org/obo/CHEBI_15676	allantoin
http://purl.obolibrary.org/obo/GO_0046367	allose catabolic process	http://purl.obolibrary.org/obo/CHEBI_37690	allose
http://purl.obolibrary.org/obo/GO_1901606	alpha-amino acid catabolic process	http://purl.obolibrary.org/obo/CHEBI_78608	alpha-amino acid zwitterion
http://purl.obolibrary.org/obo/GO_1901930	alpha-copaene catabolic process	http://purl.obolibrary.org/obo/CHEBI_10221	alpha-copaene
http://purl.obolibrary.org/obo/GO_0030980	alpha-glucan catabolic process	http://purl.obolibrary.org/obo/CHEBI_22385	alpha-D-glucan
http://purl.obolibrary.org/obo/GO_0046249	alpha-pinene catabolic process	http://purl.obolibrary.org/obo/CHEBI_36740	alpha-pinene
http://purl.obolibrary.org/obo/GO_1901820	alpha-zeacarotene catabolic process	http://purl.obolibrary.org/obo/CHEBI_35063	alpha-zeacarotene
http://purl.obolibrary.org/obo/GO_0009310	amine catabolic process	http://purl.obolibrary.org/obo/CHEBI_32952	amine
http://purl.obolibrary.org/obo/GO_0009063	amino acid catabolic process	http://purl.obolibrary.org/obo/CHEBI_37022	amino-acid anion
http://purl.obolibrary.org/obo/GO_0052782	amino disaccharide catabolic process	http://purl.obolibrary.org/obo/CHEBI_22480	amino disaccharide
http://purl.obolibrary.org/obo/GO_0046348	amino sugar catabolic process	http://purl.obolibrary.org/obo/CHEBI_28963	amino sugar
http://purl.obolibrary.org/obo/GO_0006579	amino-acid betaine catabolic process	http://purl.obolibrary.org/obo/CHEBI_22860	amino-acid betaine
http://purl.obolibrary.org/obo/GO_0006026	aminoglycan catabolic process	http://purl.obolibrary.org/obo/CHEBI_22506	aminoglycan
http://purl.obolibrary.org/obo/GO_0030649	aminoglycoside antibiotic catabolic process	http://purl.obolibrary.org/obo/CHEBI_22507	aminoglycoside antibiotic
http://purl.obolibrary.org/obo/GO_2000897	amylopectin catabolic process	http://purl.obolibrary.org/obo/CHEBI_28057	amylopectin
http://purl.obolibrary.org/obo/GO_0006710	androgen catabolic process	http://purl.obolibrary.org/obo/GOCHE_50113	substance with androgen role
http://purl.obolibrary.org/obo/GO_0046284	anthocyanin-containing compound catabolic process	http://purl.obolibrary.org/obo/CHEBI_35218	anthocyanin cation
http://purl.obolibrary.org/obo/GO_0043421	anthranilate catabolic process	http://purl.obolibrary.org/obo/CHEBI_16567	anthranilate
http://purl.obolibrary.org/obo/GO_0017001	antibiotic catabolic process	http://purl.obolibrary.org/obo/GOCHE_33281	substance with antimicrobial agent role
http://purl.obolibrary.org/obo/GO_0071041	antisense RNA transcript catabolic process	http://purl.obolibrary.org/obo/SO_0000644	antisense_RNA
http://purl.obolibrary.org/obo/GO_0043290	apocarotenoid catabolic process	http://purl.obolibrary.org/obo/CHEBI_53183	apo carotenoid
http://purl.obolibrary.org/obo/GO_0031222	arabinan catabolic process	http://purl.obolibrary.org/obo/CHEBI_22590	arabinan
http://purl.obolibrary.org/obo/GO_0019568	arabinose catabolic process	http://purl.obolibrary.org/obo/CHEBI_22599	arabinose
http://purl.obolibrary.org/obo/GO_2000888	arabinoxylan-containing compound catabolic process	http://purl.obolibrary.org/obo/CHEBI_22603	arabinoxylans
http://purl.obolibrary.org/obo/GO_0051157	arabitol catabolic process	http://purl.obolibrary.org/obo/CHEBI_22605	arabinitol
http://purl.obolibrary.org/obo/GO_0006527	arginine catabolic process	http://purl.obolibrary.org/obo/CHEBI_32696	argininium(1+)
http://purl.obolibrary.org/obo/GO_0009074	aromatic amino acid family catabolic process	http://purl.obolibrary.org/obo/CHEBI_33856	aromatic amino acid
http://purl.obolibrary.org/obo/GO_0019439	aromatic compound catabolic process	http://purl.obolibrary.org/obo/CHEBI_33655	aromatic compound
http://purl.obolibrary.org/obo/GO_0019501	arsonoacetate catabolic process	http://purl.obolibrary.org/obo/CHEBI_28506	arsonoacetic acid
http://purl.obolibrary.org/obo/GO_1900586	arugosin catabolic process	http://purl.obolibrary.org/obo/CHEBI_64436	arugosin
http://purl.obolibrary.org/obo/GO_0006530	asparagine catabolic process	http://purl.obolibrary.org/obo/CHEBI_32660	asparaginate
http://purl.obolibrary.org/obo/GO_0006533	aspartate catabolic process	http://purl.obolibrary.org/obo/CHEBI_35391	aspartate(1-)
http://purl.obolibrary.org/obo/GO_0009068	aspartate family amino acid catabolic process	http://purl.obolibrary.org/obo/CHEBI_22658	aspartate family amino acid
http://purl.obolibrary.org/obo/GO_1900553	asperfuranone catabolic process	http://purl.obolibrary.org/obo/CHEBI_64397	asperfuranone
http://purl.obolibrary.org/obo/GO_0036183	asperthecin catabolic process	http://purl.obolibrary.org/obo/CHEBI_64161	asperthecin
http://purl.obolibrary.org/obo/GO_1901517	aspyridone A catabolic process	http://purl.obolibrary.org/obo/CHEBI_64704	aspyridone A
http://purl.obolibrary.org/obo/GO_1901520	aspyridone B catabolic process	http://purl.obolibrary.org/obo/CHEBI_64705	aspyridone B
http://purl.obolibrary.org/obo/GO_1901814	astaxanthin catabolic process	http://purl.obolibrary.org/obo/CHEBI_40968	astaxanthin
http://purl.obolibrary.org/obo/GO_0019381	atrazine catabolic process	http://purl.obolibrary.org/obo/CHEBI_15930	atrazine
http://purl.obolibrary.org/obo/GO_1900559	austinol catabolic process	http://purl.obolibrary.org/obo/CHEBI_64418	austinol
http://purl.obolibrary.org/obo/GO_0009852	auxin catabolic process	http://purl.obolibrary.org/obo/GOCHE_22676	substance with auxin role
http://purl.obolibrary.org/obo/GO_1900762	averantin catabolic process	http://purl.obolibrary.org/obo/CHEBI_64522	averantin
http://purl.obolibrary.org/obo/GO_1901123	bacitracin A catabolic process	http://purl.obolibrary.org/obo/CHEBI_184381	bacitracin A zwitterion
http://purl.obolibrary.org/obo/GO_0030495	bacteriochlorophyll catabolic process	http://purl.obolibrary.org/obo/CHEBI_38201	bacteriochlorophyll
http://purl.obolibrary.org/obo/GO_0046225	bacteriocin catabolic process	http://purl.obolibrary.org/obo/CHEBI_48081	bacteriocin
http://purl.obolibrary.org/obo/GO_1900996	benzene catabolic process	http://purl.obolibrary.org/obo/CHEBI_16716	benzene
http://purl.obolibrary.org/obo/GO_0043639	benzoate catabolic process	http://purl.obolibrary.org/obo/CHEBI_16150	benzoate
http://purl.obolibrary.org/obo/GO_1901788	benzoyl-CoA catabolic process	http://purl.obolibrary.org/obo/CHEBI_57369	benzoyl-CoA(4-)
http://purl.obolibrary.org/obo/GO_1901087	benzylpenicillin catabolic process	http://purl.obolibrary.org/obo/CHEBI_51354	benzylpenicillin(1-)
http://purl.obolibrary.org/obo/GO_1901357	beta-D-galactofuranose catabolic process	http://purl.obolibrary.org/obo/CHEBI_59497	beta-D-galactofuranose
http://purl.obolibrary.org/obo/GO_0019484	beta-alanine catabolic process	http://purl.obolibrary.org/obo/CHEBI_57966	beta-alanine zwitterion
http://purl.obolibrary.org/obo/GO_1901811	beta-carotene catabolic process	http://purl.obolibrary.org/obo/CHEBI_17579	beta-carotene
http://purl.obolibrary.org/obo/GO_1901936	beta-caryophyllene catabolic process	http://purl.obolibrary.org/obo/CHEBI_63191	beta-caryophyllene
http://purl.obolibrary.org/obo/GO_0051275	beta-glucan catabolic process	http://purl.obolibrary.org/obo/CHEBI_28793	beta-D-glucan
http://purl.obolibrary.org/obo/GO_1901805	beta-glucoside catabolic process	http://purl.obolibrary.org/obo/CHEBI_60980	beta-glucoside
http://purl.obolibrary.org/obo/GO_0030655	beta-lactam antibiotic catabolic process	http://purl.obolibrary.org/obo/CHEBI_27933	beta-lactam antibiotic
http://purl.obolibrary.org/obo/GO_1901817	beta-zeacarotene catabolic process	http://purl.obolibrary.org/obo/CHEBI_27533	beta-zeacarotene
http://purl.obolibrary.org/obo/GO_1902062	betaine aldehyde catabolic process	http://purl.obolibrary.org/obo/CHEBI_15710	betaine aldehyde
http://purl.obolibrary.org/obo/GO_0052800	bicyclic nitroimidazole catabolic process	http://purl.obolibrary.org/obo/CHEBI_64973	bicyclic nitroimidazole
http://purl.obolibrary.org/obo/GO_1901933	bicyclogermacrene catabolic process	http://purl.obolibrary.org/obo/CHEBI_63709	bicyclogermacrene
http://purl.obolibrary.org/obo/GO_0030573	bile acid catabolic process	http://purl.obolibrary.org/obo/CHEBI_36235	bile acid anion
http://purl.obolibrary.org/obo/GO_0042367	biotin catabolic process	http://purl.obolibrary.org/obo/CHEBI_57586	biotinate
http://purl.obolibrary.org/obo/GO_0070980	biphenyl catabolic process	http://purl.obolibrary.org/obo/CHEBI_17097	biphenyl
http://purl.obolibrary.org/obo/GO_0015958	bis(5'-nucleosidyl) oligophosphate catabolic process	http://purl.obolibrary.org/obo/CHEBI_61081	bis(5'-nucleosidyl) oliogophosphate
http://purl.obolibrary.org/obo/GO_0043636	bisphenol A catabolic process	http://purl.obolibrary.org/obo/CHEBI_33216	bisphenol A
http://purl.obolibrary.org/obo/GO_1905265	blasticidin S catabolic process	http://purl.obolibrary.org/obo/CHEBI_57289	blasticidin S(1+)
http://purl.obolibrary.org/obo/GO_0010815	bradykinin catabolic process	http://purl.obolibrary.org/obo/CHEBI_132988	bradykinin(2+)
http://purl.obolibrary.org/obo/GO_0009083	branched-chain amino acid catabolic process	http://purl.obolibrary.org/obo/CHEBI_22918	branched-chain amino acid
http://purl.obolibrary.org/obo/GO_0016133	brassinosteroid catabolic process	http://purl.obolibrary.org/obo/CHEBI_22921	brassinosteroid
http://purl.obolibrary.org/obo/GO_0062175	brexanolone catabolic process	http://purl.obolibrary.org/obo/CHEBI_50169	brexanolone
http://purl.obolibrary.org/obo/GO_0034078	butanediol catabolic process	http://purl.obolibrary.org/obo/CHEBI_62064	butane-2,3-diol
http://purl.obolibrary.org/obo/GO_1901757	butirosin catabolic process	http://purl.obolibrary.org/obo/CHEBI_65109	butirosin
http://purl.obolibrary.org/obo/GO_0046359	butyrate catabolic process	http://purl.obolibrary.org/obo/CHEBI_17968	butyrate
http://purl.obolibrary.org/obo/GO_0044580	butyryl-CoA catabolic process	http://purl.obolibrary.org/obo/CHEBI_57371	butyryl-CoA(4-)
http://purl.obolibrary.org/obo/GO_0006198	cAMP catabolic process	http://purl.obolibrary.org/obo/CHEBI_58165	3',5'-cyclic AMP(1-)
http://purl.obolibrary.org/obo/GO_0046069	cGMP catabolic process	http://purl.obolibrary.org/obo/CHEBI_57746	3',5'-cyclic GMP(1-)
http://purl.obolibrary.org/obo/GO_1901927	cadinene catabolic process	http://purl.obolibrary.org/obo/CHEBI_22976	cadinene
http://purl.obolibrary.org/obo/GO_0010816	calcitonin catabolic process	http://purl.obolibrary.org/obo/CHEBI_3306	calcitonin
http://purl.obolibrary.org/obo/GO_1901126	candicidin catabolic process	http://purl.obolibrary.org/obo/CHEBI_354984	candicidin
http://purl.obolibrary.org/obo/GO_0019384	caprolactam catabolic process	http://purl.obolibrary.org/obo/CHEBI_28579	epsilon-caprolactam
http://purl.obolibrary.org/obo/GO_1901808	capsanthin catabolic process	http://purl.obolibrary.org/obo/CHEBI_3375	capsanthin
http://purl.obolibrary.org/obo/GO_1901865	capsorubin catabolic process	http://purl.obolibrary.org/obo/CHEBI_3378	capsorubin
http://purl.obolibrary.org/obo/GO_0035975	carbamoyl phosphate catabolic process	http://purl.obolibrary.org/obo/CHEBI_58228	carbamoyl phosphate(2-)
http://purl.obolibrary.org/obo/GO_1901768	carbapenem catabolic process	http://purl.obolibrary.org/obo/CHEBI_46765	carbapenem
http://purl.obolibrary.org/obo/GO_0046232	carbazole catabolic process	http://purl.obolibrary.org/obo/CHEBI_3391	carbazole
http://purl.obolibrary.org/obo/GO_0016052	carbohydrate catabolic process	http://purl.obolibrary.org/obo/CHEBI_16646	carbohydrate
http://purl.obolibrary.org/obo/GO_1901136	carbohydrate derivative catabolic process	http://purl.obolibrary.org/obo/CHEBI_63299	carbohydrate derivative
http://purl.obolibrary.org/obo/GO_0019382	carbon tetrachloride catabolic process	http://purl.obolibrary.org/obo/CHEBI_27385	tetrachloromethane
http://purl.obolibrary.org/obo/GO_0046395	carboxylic acid catabolic process	http://purl.obolibrary.org/obo/CHEBI_29067	carboxylic acid anion
http://purl.obolibrary.org/obo/GO_0042413	carnitine catabolic process	http://purl.obolibrary.org/obo/CHEBI_17126	carnitine
http://purl.obolibrary.org/obo/GO_0016121	carotene catabolic process	http://purl.obolibrary.org/obo/CHEBI_23042	carotene
http://purl.obolibrary.org/obo/GO_0016118	carotenoid catabolic process	http://purl.obolibrary.org/obo/CHEBI_23044	carotenoid
http://purl.obolibrary.org/obo/GO_0019614	catechol-containing compound catabolic process	http://purl.obolibrary.org/obo/CHEBI_33566	catechols
http://purl.obolibrary.org/obo/GO_0042424	catecholamine catabolic process	http://purl.obolibrary.org/obo/CHEBI_33567	catecholamine
http://purl.obolibrary.org/obo/GO_0030995	cell septum edging catabolic process	http://purl.obolibrary.org/obo/GO_0043188	cell septum edging
http://purl.obolibrary.org/obo/GO_2000892	cellobiose catabolic process	http://purl.obolibrary.org/obo/CHEBI_17057	cellobiose
http://purl.obolibrary.org/obo/GO_2000890	cellodextrin catabolic process	http://purl.obolibrary.org/obo/CHEBI_3523	cellodextrin
http://purl.obolibrary.org/obo/GO_2000903	cellooligosaccharide catabolic process	http://purl.obolibrary.org/obo/CHEBI_62563	cellooligosaccharide
http://purl.obolibrary.org/obo/GO_2000894	cellotriose catabolic process	http://purl.obolibrary.org/obo/CHEBI_3528	cellotriose
http://purl.obolibrary.org/obo/GO_0042219	cellular modified amino acid catabolic process	http://purl.obolibrary.org/obo/CHEBI_83821	amino acid derivative
http://purl.obolibrary.org/obo/GO_0052702	cellular modified histidine catabolic process	http://purl.obolibrary.org/obo/CHEBI_24599	histidine derivative
http://purl.obolibrary.org/obo/GO_0030245	cellulose catabolic process	http://purl.obolibrary.org/obo/CHEBI_18246	(1->4)-beta-D-glucan
http://purl.obolibrary.org/obo/GO_1901267	cephalosporin C catabolic process	http://purl.obolibrary.org/obo/CHEBI_57511	cephalosporin C(1-)
http://purl.obolibrary.org/obo/GO_1901117	cephamycin C catabolic process	http://purl.obolibrary.org/obo/CHEBI_3543	cephamycin C
http://purl.obolibrary.org/obo/GO_0046514	ceramide catabolic process	http://purl.obolibrary.org/obo/CHEBI_17761	ceramide
http://purl.obolibrary.org/obo/GO_1905372	ceramide phosphoethanolamine catabolic process	http://purl.obolibrary.org/obo/CHEBI_73202	ceramide phosphoethanolamine zwitterion
http://purl.obolibrary.org/obo/GO_0046280	chalcone catabolic process	http://purl.obolibrary.org/obo/CHEBI_23086	chalcones
http://purl.obolibrary.org/obo/GO_0006032	chitin catabolic process	http://purl.obolibrary.org/obo/CHEBI_17029	chitin
http://purl.obolibrary.org/obo/GO_0042205	chlorinated hydrocarbon catabolic process	http://purl.obolibrary.org/obo/CHEBI_23115	chlorohydrocarbon
http://purl.obolibrary.org/obo/GO_0033310	chlorophyll a catabolic process	http://purl.obolibrary.org/obo/CHEBI_58416	chlorophyll a(1-)
http://purl.obolibrary.org/obo/GO_0015996	chlorophyll catabolic process	http://purl.obolibrary.org/obo/CHEBI_28966	chlorophyll
http://purl.obolibrary.org/obo/GO_0006707	cholesterol catabolic process	http://purl.obolibrary.org/obo/CHEBI_16113	cholesterol
http://purl.obolibrary.org/obo/GO_0042426	choline catabolic process	http://purl.obolibrary.org/obo/CHEBI_15354	choline
http://purl.obolibrary.org/obo/GO_0030207	chondroitin sulfate catabolic process	http://purl.obolibrary.org/obo/CHEBI_37397	chondroitin sulfate
http://purl.obolibrary.org/obo/GO_0042859	chrysobactin catabolic process	http://purl.obolibrary.org/obo/CHEBI_61345	chrysobactin
http://purl.obolibrary.org/obo/GO_0046281	cinnamic acid catabolic process	http://purl.obolibrary.org/obo/CHEBI_23248	cinnamate
http://purl.obolibrary.org/obo/GO_0046282	cinnamic acid ester catabolic process	http://purl.obolibrary.org/obo/CHEBI_36087	cinnamate ester
http://purl.obolibrary.org/obo/GO_1902245	cis-abienol catabolic process	http://purl.obolibrary.org/obo/CHEBI_68624	cis-abienol
http://purl.obolibrary.org/obo/GO_0019241	citrulline catabolic process	http://purl.obolibrary.org/obo/CHEBI_18211	citrulline
http://purl.obolibrary.org/obo/GO_0042366	cobalamin catabolic process	http://purl.obolibrary.org/obo/CHEBI_30411	cobalamin
http://purl.obolibrary.org/obo/GO_0050784	cocaine catabolic process	http://purl.obolibrary.org/obo/CHEBI_60056	cocaine(1+)
http://purl.obolibrary.org/obo/GO_2001292	codeine catabolic process	http://purl.obolibrary.org/obo/CHEBI_57871	codeine(1+)
http://purl.obolibrary.org/obo/GO_0015938	coenzyme A catabolic process	http://purl.obolibrary.org/obo/CHEBI_57287	coenzyme A(4-)
http://purl.obolibrary.org/obo/GO_0030574	collagen catabolic process	http://purl.obolibrary.org/obo/GO_0005581	collagen trimer
http://purl.obolibrary.org/obo/GO_1902242	copal-8-ol diphosphate(3-) catabolic process	http://purl.obolibrary.org/obo/CHEBI_64283	copal-8-ol diphosphate(3-)
http://purl.obolibrary.org/obo/GO_1900798	cordyol C catabolic process	http://purl.obolibrary.org/obo/CHEBI_64518	cordyol C
http://purl.obolibrary.org/obo/GO_0046141	corrin catabolic process	http://purl.obolibrary.org/obo/CHEBI_33221	corrin
http://purl.obolibrary.org/obo/GO_0046226	coumarin catabolic process	http://purl.obolibrary.org/obo/CHEBI_23403	coumarins
http://purl.obolibrary.org/obo/GO_0006602	creatinine catabolic process	http://purl.obolibrary.org/obo/CHEBI_16737	creatinine
http://purl.obolibrary.org/obo/GO_0046199	cresol catabolic process	http://purl.obolibrary.org/obo/CHEBI_25399	cresol
http://purl.obolibrary.org/obo/GO_1900801	cspyrone B1 catabolic process	http://purl.obolibrary.org/obo/CHEBI_64497	cspyrone B1
http://purl.obolibrary.org/obo/GO_0036040	curcumin catabolic process	http://purl.obolibrary.org/obo/CHEBI_3962	curcumin
http://purl.obolibrary.org/obo/GO_0009440	cyanate catabolic process	http://purl.obolibrary.org/obo/CHEBI_29195	cyanate
http://purl.obolibrary.org/obo/GO_0019500	cyanide catabolic process	http://purl.obolibrary.org/obo/CHEBI_18407	hydrogen cyanide
http://purl.obolibrary.org/obo/GO_0042342	cyanogenic glycoside catabolic process	http://purl.obolibrary.org/obo/CHEBI_23436	cyanogenic glycoside
http://purl.obolibrary.org/obo/GO_0042200	cyanuric acid catabolic process	http://purl.obolibrary.org/obo/CHEBI_38028	cyanuric acid
http://purl.obolibrary.org/obo/GO_0009214	cyclic nucleotide catabolic process	http://purl.obolibrary.org/obo/CHEBI_23447	cyclic nucleotide
http://purl.obolibrary.org/obo/GO_2000901	cyclodextrin catabolic process	http://purl.obolibrary.org/obo/CHEBI_23456	cyclodextrin
http://purl.obolibrary.org/obo/GO_0033022	cyclopentanol catabolic process	http://purl.obolibrary.org/obo/CHEBI_16133	cyclopentanol
http://purl.obolibrary.org/obo/GO_0009093	cysteine catabolic process	http://purl.obolibrary.org/obo/CHEBI_35237	cysteine zwitterion
http://purl.obolibrary.org/obo/GO_0006216	cytidine catabolic process	http://purl.obolibrary.org/obo/CHEBI_17562	cytidine
http://purl.obolibrary.org/obo/GO_0009823	cytokinin catabolic process	http://purl.obolibrary.org/obo/GOCHE_23530	substance with cytokinin role
http://purl.obolibrary.org/obo/GO_0006209	cytosine catabolic process	http://purl.obolibrary.org/obo/CHEBI_16040	cytosine
http://purl.obolibrary.org/obo/GO_0046057	dADP catabolic process	http://purl.obolibrary.org/obo/CHEBI_57667	dADP(3-)
http://purl.obolibrary.org/obo/GO_0046059	dAMP catabolic process	http://purl.obolibrary.org/obo/CHEBI_58245	2'-deoxyadenosine 5'-monophosphate(2-)
http://purl.obolibrary.org/obo/GO_0046061	dATP catabolic process	http://purl.obolibrary.org/obo/CHEBI_61404	dATP(4-)
http://purl.obolibrary.org/obo/GO_0006251	dCDP catabolic process	http://purl.obolibrary.org/obo/CHEBI_58593	dCDP(3-)
http://purl.obolibrary.org/obo/GO_0006249	dCMP catabolic process	http://purl.obolibrary.org/obo/CHEBI_57566	2'-deoxycytosine 5'-monophosphate(2-)
http://purl.obolibrary.org/obo/GO_0006253	dCTP catabolic process	http://purl.obolibrary.org/obo/CHEBI_61481	dCTP(4-)
http://purl.obolibrary.org/obo/GO_0046067	dGDP catabolic process	http://purl.obolibrary.org/obo/CHEBI_58595	dGDP(3-)
http://purl.obolibrary.org/obo/GO_0046055	dGMP catabolic process	http://purl.obolibrary.org/obo/CHEBI_57673	2'-deoxyguanosine 5'-monophosphate(2-)
http://purl.obolibrary.org/obo/GO_0006203	dGTP catabolic process	http://purl.obolibrary.org/obo/CHEBI_61429	dGTP(4-)
http://purl.obolibrary.org/obo/GO_0035863	dITP catabolic process	http://purl.obolibrary.org/obo/CHEBI_61382	dITP(4-)
http://purl.obolibrary.org/obo/GO_0006246	dTDP catabolic process	http://purl.obolibrary.org/obo/CHEBI_58369	dTDP(3-)
http://purl.obolibrary.org/obo/GO_0046074	dTMP catabolic process	http://purl.obolibrary.org/obo/CHEBI_63528	dTMP(2-)
http://purl.obolibrary.org/obo/GO_0046076	dTTP catabolic process	http://purl.obolibrary.org/obo/CHEBI_37568	dTTP(4-)
http://purl.obolibrary.org/obo/GO_0006257	dUDP catabolic process	http://purl.obolibrary.org/obo/CHEBI_60471	dUDP(3-)
http://purl.obolibrary.org/obo/GO_0046079	dUMP catabolic process	http://purl.obolibrary.org/obo/CHEBI_246422	dUMP(2-)
http://purl.obolibrary.org/obo/GO_0046081	dUTP catabolic process	http://purl.obolibrary.org/obo/CHEBI_61555	dUTP(4-)
http://purl.obolibrary.org/obo/GO_1901770	daunorubicin catabolic process	http://purl.obolibrary.org/obo/CHEBI_64677	daunorubicin(1+)
http://purl.obolibrary.org/obo/GO_1900562	dehydroaustinol catabolic process	http://purl.obolibrary.org/obo/CHEBI_64421	dehydroaustinol
http://purl.obolibrary.org/obo/GO_1901823	delta-carotene catabolic process	http://purl.obolibrary.org/obo/CHEBI_27705	delta-carotene
http://purl.obolibrary.org/obo/GO_1900598	demethylkotanin catabolic process	http://purl.obolibrary.org/obo/CHEBI_64465	demethylkotanin
http://purl.obolibrary.org/obo/GO_0006157	deoxyadenosine catabolic process	http://purl.obolibrary.org/obo/CHEBI_17256	2'-deoxyadenosine
http://purl.obolibrary.org/obo/GO_0006217	deoxycytidine catabolic process	http://purl.obolibrary.org/obo/CHEBI_15698	2'-deoxycytidine
http://purl.obolibrary.org/obo/GO_0006161	deoxyguanosine catabolic process	http://purl.obolibrary.org/obo/CHEBI_17172	2'-deoxyguanosine
http://purl.obolibrary.org/obo/GO_0006149	deoxyinosine catabolic process	http://purl.obolibrary.org/obo/CHEBI_28997	2'-deoxyinosine
http://purl.obolibrary.org/obo/GO_0046121	deoxyribonucleoside catabolic process	http://purl.obolibrary.org/obo/CHEBI_23636	deoxyribonucleoside
http://purl.obolibrary.org/obo/GO_0009192	deoxyribonucleoside diphosphate catabolic process	http://purl.obolibrary.org/obo/CHEBI_17955	2'-deoxyribonucleoside diphosphate
http://purl.obolibrary.org/obo/GO_0009159	deoxyribonucleoside monophosphate catabolic process	http://purl.obolibrary.org/obo/CHEBI_19257	2'-deoxyribonucleoside monophosphate
http://purl.obolibrary.org/obo/GO_0009204	deoxyribonucleoside triphosphate catabolic process	http://purl.obolibrary.org/obo/CHEBI_16516	2'-deoxyribonucleoside triphosphate
http://purl.obolibrary.org/obo/GO_0009264	deoxyribonucleotide catabolic process	http://purl.obolibrary.org/obo/CHEBI_4431	deoxyribonucleotide
http://purl.obolibrary.org/obo/GO_0046386	deoxyribose phosphate catabolic process	http://purl.obolibrary.org/obo/CHEBI_19569	2-deoxyribose phosphate
http://purl.obolibrary.org/obo/GO_0006219	deoxyuridine catabolic process	http://purl.obolibrary.org/obo/CHEBI_16450	2'-deoxyuridine
http://purl.obolibrary.org/obo/GO_0050762	depsipeptide catabolic process	http://purl.obolibrary.org/obo/CHEBI_23643	depsipeptide
http://purl.obolibrary.org/obo/GO_0030209	dermatan sulfate catabolic process	http://purl.obolibrary.org/obo/CHEBI_58465	dermatan sulfate polyanion
http://purl.obolibrary.org/obo/GO_1901027	dextrin catabolic process	http://purl.obolibrary.org/obo/CHEBI_28675	dextrin
http://purl.obolibrary.org/obo/GO_0052777	diacetylchitobiose catabolic process	http://purl.obolibrary.org/obo/CHEBI_28681	N,N'-diacetylchitobiose
http://purl.obolibrary.org/obo/GO_0046340	diacylglycerol catabolic process	http://purl.obolibrary.org/obo/CHEBI_18035	diglyceride
http://purl.obolibrary.org/obo/GO_1901909	diadenosine hexaphosphate catabolic process	http://purl.obolibrary.org/obo/CHEBI_63736	diadenosyl hexaphosphate
http://purl.obolibrary.org/obo/GO_1901907	diadenosine pentaphosphate catabolic process	http://purl.obolibrary.org/obo/CHEBI_63737	diadenosyl pentaphosphate
http://purl.obolibrary.org/obo/GO_0015961	diadenosine polyphosphate catabolic process	http://purl.obolibrary.org/obo/CHEBI_64603	diadenosyl polyphosphate
http://purl.obolibrary.org/obo/GO_0015967	diadenosine tetraphosphate catabolic process	http://purl.obolibrary.org/obo/CHEBI_63738	diadenosyl tetraphosphate
http://purl.obolibrary.org/obo/GO_0015964	diadenosine triphosphate catabolic process	http://purl.obolibrary.org/obo/CHEBI_63739	diadenosyl triphosphate
http://purl.obolibrary.org/obo/GO_0019341	dibenzo-p-dioxin catabolic process	http://purl.obolibrary.org/obo/CHEBI_28891	oxanthrene
http://purl.obolibrary.org/obo/GO_0019340	dibenzofuran catabolic process	http://purl.obolibrary.org/obo/CHEBI_28145	dibenzofuran
http://purl.obolibrary.org/obo/GO_0018896	dibenzothiophene catabolic process	http://purl.obolibrary.org/obo/CHEBI_23681	dibenzothiophene
http://purl.obolibrary.org/obo/GO_0043649	dicarboxylic acid catabolic process	http://purl.obolibrary.org/obo/CHEBI_35693	dicarboxylic acid anion
http://purl.obolibrary.org/obo/GO_0042211	dimethylsilanediol catabolic process	http://purl.obolibrary.org/obo/CHEBI_23816	dimethylsilanediol
http://purl.obolibrary.org/obo/GO_1902087	dimethylsulfoniopropionate catabolic process	http://purl.obolibrary.org/obo/CHEBI_16457	S,S-dimethyl-beta-propiothetin
http://purl.obolibrary.org/obo/GO_0034313	diol catabolic process	http://purl.obolibrary.org/obo/CHEBI_23824	diol
http://purl.obolibrary.org/obo/GO_1900571	diorcinol catabolic process	http://purl.obolibrary.org/obo/CHEBI_64413	diorcinol
http://purl.obolibrary.org/obo/GO_0071544	diphosphoinositol polyphosphate catabolic process	http://purl.obolibrary.org/obo/CHEBI_64604	diphosphoinositol polyphosphate
http://purl.obolibrary.org/obo/GO_0046352	disaccharide catabolic process	http://purl.obolibrary.org/obo/CHEBI_36233	disaccharide
http://purl.obolibrary.org/obo/GO_0034269	discadenine catabolic process	http://purl.obolibrary.org/obo/CHEBI_57585	discadenine zwitterion
http://purl.obolibrary.org/obo/GO_0016103	diterpenoid catabolic process	http://purl.obolibrary.org/obo/CHEBI_23849	diterpenoid
http://purl.obolibrary.org/obo/GO_0042420	dopamine catabolic process	http://purl.obolibrary.org/obo/CHEBI_59905	dopaminium(1+)
http://purl.obolibrary.org/obo/GO_0006708	ecdysone catabolic process	http://purl.obolibrary.org/obo/CHEBI_16688	ecdysone
